mz,intensity
4.496165388462820829e+02,1.286631656682650560e+00
4.499166388796265323e+02,1.343511318222531559e+00
4.502167389129709818e+02,1.334958410971045950e+00
4.505168389463154313e+02,1.293440945447207557e+00
4.508169389796598807e+02,1.236244034774177880e+00
4.511170390130043302e+02,1.116267005321995631e+00
4.514171390463487796e+02,9.731602419108844604e-01
4.517172390796932291e+02,8.915628425833851400e-01
4.520173391130376785e+02,7.025081879575921784e-01
4.523174391463820712e+02,5.892667775175852718e-01
4.526175391797265206e+02,4.633208485464601067e-01
4.529176392130709701e+02,3.784860635203113333e-01
4.532177392464154195e+02,3.157947178977270064e-01
4.535178392797598690e+02,2.496687399627111614e-01
4.538179393131043184e+02,1.775716529027510093e-01
4.541180393464487679e+02,1.140026133972023709e-01
4.544181393797932174e+02,8.417373812305191383e-02
4.547182394131376668e+02,6.118056008734378687e-02
4.550183394464821163e+02,7.715804975767744101e-02
4.553184394798265657e+02,2.987874970165027566e-02
4.556185395131710152e+02,5.878914057124910719e-02
4.559186395465154646e+02,3.678253792416229934e-02
4.562187395798599141e+02,3.842488108801485336e-02
4.565188396132043636e+02,6.379591902217374155e-02
4.568189396465488130e+02,2.326624081807310285e-02
4.571190396798932625e+02,6.559686769834821574e-02
4.574191397132377119e+02,3.981095059029170907e-03
4.577192397465821614e+02,1.560523204061690927e-02
4.580193397799266108e+02,5.298112131461793495e-04
4.583194398132710603e+02,1.719464761374684195e-02
4.586195398466155098e+02,4.383913049840214987e-02
4.589196398799599592e+02,4.699693412444493762e-02
4.592197399133044087e+02,3.844386563515780203e-02
4.595198399466488581e+02,3.771912473730096999e-02
4.598199399799933076e+02,8.981530348895788718e-03
4.601200400133377570e+02,5.983584429660102760e-03
4.604201400466822065e+02,3.867131713920703151e-02
4.607202400800266560e+02,5.962399846062035880e-02
4.610203401133711054e+02,2.546050772013858099e-02
4.613204401467155549e+02,7.448336244925701094e-03
4.616205401800600043e+02,2.231215598083542695e-03
4.619206402134044538e+02,1.936205155165073369e-02
4.622207402467489032e+02,6.464518177056942372e-02
4.625208402800933527e+02,2.897968806162203037e-02
4.628209403134378022e+02,1.245673418895028306e-02
4.631210403467822516e+02,2.110825241150283277e-02
4.634211403801267011e+02,2.370977762786995874e-02
4.637212404134711505e+02,3.877688857544759476e-02
4.640213404468156000e+02,2.034916514827557477e-02
4.643214404801600494e+02,1.583650262910776818e-02
4.646215405135044989e+02,2.996167545883125088e-02
4.649216405468489484e+02,4.318305891186734191e-02
4.652217405801933410e+02,4.823907635899386814e-02
4.655218406135377904e+02,4.499829623229766040e-02
4.658219406468822399e+02,2.492807351096901214e-02
4.661220406802266893e+02,2.677241462623602963e-04
4.664221407135711388e+02,1.829108512031644637e-02
4.667222407469155883e+02,4.003606519657344764e-02
4.670223407802600377e+02,7.775641619821836020e-03
4.673224408136044872e+02,3.959551714847940607e-02
4.676225408469489366e+02,2.283926908870713424e-02
4.679226408802933861e+02,2.309202902607196406e-02
4.682227409136378355e+02,5.722282748805868069e-02
4.685228409469822850e+02,3.930557288305974728e-02
4.688229409803267345e+02,6.243512489701962681e-02
4.691230410136711839e+02,1.634486545635993257e-02
4.694231410470156334e+02,5.784550982904257399e-02
4.697232410803600828e+02,5.351388628621946142e-02
4.700233411137045323e+02,0.000000000000000000e+00
4.703234411470489817e+02,3.377251908847839212e-02
4.706235411803934312e+02,6.648647307411260921e-02
4.709236412137378807e+02,5.130799226402571467e-02
4.712237412470823301e+02,2.702608352531827435e-02
4.715238412804267796e+02,3.130315718281411613e-02
4.718239413137712290e+02,1.000523804239391440e-02
4.721240413471156785e+02,4.030009643381043949e-02
4.724241413804601279e+02,4.196161872665332693e-04
4.727242414138045774e+02,1.608650620024132741e-02
4.730243414471490269e+02,5.888627747834065951e-02
4.733244414804934763e+02,3.620279829021607471e-02
4.736245415138379258e+02,2.945744054442895471e-02
4.739246415471823752e+02,3.472034857448189765e-02
4.742247415805268247e+02,9.178980161944630400e-02
4.745248416138712741e+02,5.776976595958310812e-02
4.748249416472157236e+02,2.166799144623111212e-02
4.751250416805601731e+02,7.063134829818457083e-02
4.754251417139046225e+02,3.563670393383890078e-02
4.757252417472490720e+02,5.232389927290048010e-02
4.760253417805935214e+02,2.591461139081844417e-02
4.763254418139379709e+02,1.900845582431062372e-02
4.766255418472824203e+02,5.392287260246893255e-02
4.769256418806268698e+02,2.262661011822218043e-02
4.772257419139713193e+02,2.249838372626956212e-02
4.775258419473157687e+02,5.620250137554240466e-02
4.778259419806601613e+02,1.512616576537513871e-02
4.781260420140046108e+02,1.010489205010257907e-02
4.784261420473490602e+02,4.951405360797241084e-02
4.787262420806935097e+02,0.000000000000000000e+00
4.790263421140379592e+02,2.382643561284700923e-02
4.793264421473824086e+02,3.167296201722850230e-02
4.796265421807268581e+02,1.220529992386949758e-02
4.799266422140713075e+02,1.688979764703971848e-02
4.802267422474157570e+02,5.268184078187995723e-02
4.805268422807602064e+02,4.534081632338295836e-02
4.808269423141046559e+02,2.070548990295865630e-02
4.811270423474491054e+02,5.033797913519709455e-02
4.814271423807935548e+02,7.026296222209921227e-02
4.817272424141380043e+02,1.435873256433389464e-02
4.820273424474824537e+02,4.136246249452117663e-02
4.823274424808269032e+02,7.980118652468598528e-02
4.826275425141713527e+02,5.262271810993241622e-02
4.829276425475158021e+02,5.679912395055531499e-02
4.832277425808602516e+02,3.666080215840769596e-02
4.835278426142047010e+02,2.483754005146752639e-02
4.838279426475491505e+02,6.379772669958490294e-02
4.841280426808935999e+02,5.413877982201552308e-02
4.844281427142380494e+02,4.016830833790308031e-02
4.847282427475824989e+02,3.202704404693280937e-02
4.850283427809269483e+02,6.514728274749852222e-03
4.853284428142713978e+02,4.472331189870903251e-02
4.856285428476158472e+02,2.790735901921068823e-02
4.859286428809602967e+02,3.924142077888046615e-02
4.862287429143047461e+02,5.543536280417893369e-02
4.865288429476491956e+02,5.855370761138858904e-02
4.868289429809936451e+02,5.667191290574499773e-02
4.871290430143380945e+02,8.753185406459507156e-02
4.874291430476825440e+02,6.587203796233527531e-02
4.877292430810269934e+02,2.778762205454596290e-02
4.880293431143714429e+02,2.648307567024921899e-02
4.883294431477158923e+02,8.955245970790713661e-02
4.886295431810603418e+02,2.986364773008278600e-02
4.889296432144047913e+02,4.238857640891228323e-02
4.892297432477492407e+02,7.830995611933036504e-02
4.895298432810936902e+02,7.786095373559001609e-02
4.898299433144381396e+02,4.260422033573112860e-02
4.901300433477825891e+02,4.867830200946376973e-02
4.904301433811270385e+02,1.128018055776313505e-02
4.907302434144714312e+02,2.595865752568912374e-02
4.910303434478158806e+02,3.696404452276585983e-02
4.913304434811603301e+02,4.429994189348722411e-02
4.916305435145047795e+02,3.809096838913480360e-02
4.919306435478492290e+02,4.774779651906282257e-02
4.922307435811936784e+02,8.870078435728204203e-02
4.925308436145381279e+02,5.427869855124571596e-02
4.928309436478825774e+02,5.131143423550314081e-02
4.931310436812270268e+02,4.531950045394793347e-02
4.934311437145714763e+02,4.199076960031753597e-02
4.937312437479159257e+02,7.023401936215005470e-02
4.940313437812603752e+02,2.589635346522079287e-02
4.943314438146048246e+02,4.335668712018447835e-02
4.946315438479492741e+02,2.409966110510232407e-02
4.949316438812937236e+02,4.790495216367383902e-02
4.952317439146381730e+02,4.869073297861965105e-02
4.955318439479826225e+02,6.486743282031215418e-02
4.958319439813270719e+02,7.055831060719197634e-02
4.961320440146715214e+02,6.001433148050557692e-02
4.964321440480159708e+02,7.934637994214330248e-02
4.967322440813604203e+02,7.881958336889757777e-02
4.970323441147048698e+02,5.350518165418065297e-02
4.973324441480493192e+02,5.481359274566470485e-02
4.976325441813937687e+02,8.769818608680299277e-03
4.979326442147382181e+02,5.404925446093199193e-02
4.982327442480826676e+02,4.769162980328811585e-02
4.985328442814271170e+02,1.417275135766876693e-02
4.988329443147715665e+02,3.946424547526475313e-02
4.991330443481160160e+02,6.738986336229403629e-02
4.994331443814604654e+02,2.361541440293258784e-02
4.997332444148049149e+02,7.439953169714970393e-02
5.000333444481493643e+02,5.818618440317659124e-02
5.003334444814938138e+02,4.427219957366481523e-02
5.006335445148382632e+02,4.614324428046941151e-02
5.009336445481827127e+02,6.573821761648912521e-02
5.012337445815271622e+02,2.066172387404230371e-02
5.015338446148716116e+02,9.025482218088379249e-02
5.018339446482160611e+02,3.332119825525815815e-02
5.021340446815605105e+02,3.443395257092591449e-02
5.024341447149049600e+02,7.430502457379452308e-02
5.027342447482494094e+02,6.584075676108480657e-02
5.030343447815938589e+02,7.669759116951752054e-02
5.033344448149382515e+02,7.125941524856689580e-02
5.036345448482827010e+02,5.801772973593703753e-02
5.039346448816271504e+02,2.511211804608489209e-02
5.042347449149715999e+02,4.133295658370457482e-02
5.045348449483160493e+02,5.490845142971502446e-02
5.048349449816604988e+02,5.074586918976156658e-02
5.051350450150049483e+02,1.018365932088029224e-02
5.054351450483493977e+02,7.227714829951646658e-02
5.057352450816938472e+02,8.616153754441892298e-02
5.060353451150382966e+02,8.097015286286134150e-02
5.063354451483827461e+02,3.148052191662176202e-02
5.066355451817271955e+02,6.070641215816614811e-02
5.069356452150716450e+02,9.606365141848129119e-03
5.072357452484160945e+02,8.608581969538603440e-02
5.075358452817605439e+02,1.363692004023536047e-02
5.078359453151049934e+02,6.079349785187119354e-02
5.081360453484494428e+02,7.598363530236822150e-02
5.084361453817938923e+02,7.870704131238230594e-02
5.087362454151383417e+02,5.990842001044448251e-02
5.090363454484827912e+02,2.466424126182870449e-02
5.093364454818272407e+02,5.130178007261151224e-02
5.096365455151716901e+02,4.810679296755262374e-02
5.099366455485161396e+02,6.098801665516533077e-02
5.102367455818605890e+02,7.352322037074002226e-02
5.105368456152050385e+02,6.715637344548872067e-02
5.108369456485494879e+02,9.649492166572462559e-02
5.111370456818939374e+02,6.743041365572222112e-02
5.114371457152383869e+02,4.657961549272816859e-02
5.117372457485828363e+02,8.710188062226875694e-02
5.120373457819273426e+02,4.835779877887076694e-02
5.123374458152717352e+02,6.043143915212279699e-02
5.126375458486161278e+02,5.855526646497016818e-02
5.129376458819606341e+02,9.220341733557409214e-03
5.132377459153051404e+02,6.076634271137217047e-02
5.135378459486495331e+02,6.116342307685256746e-02
5.138379459819939257e+02,5.132490074851668582e-02
5.141380460153384320e+02,5.283732953444112562e-02
5.144381460486829383e+02,3.011874760223928402e-02
5.147382460820273309e+02,5.759950523267311218e-02
5.150383461153717235e+02,8.615183544456560261e-02
5.153384461487162298e+02,5.269067804034730657e-02
5.156385461820607361e+02,4.593594704366726900e-02
5.159386462154051287e+02,4.436591782386874183e-02
5.162387462487495213e+02,9.700392050970592372e-02
5.165388462820940276e+02,2.969858419947755263e-02
5.168389463154384202e+02,7.384335800706834374e-02
5.171390463487828129e+02,5.931311656746713484e-02
5.174391463821273192e+02,9.564292794940412734e-02
5.177392464154718255e+02,8.359002023828987493e-02
5.180393464488162181e+02,5.573764910230324943e-02
5.183394464821606107e+02,2.681351229085322460e-02
5.186395465155051170e+02,8.637412713163100664e-02
5.189396465488496233e+02,8.708021085317710352e-02
5.192397465821940159e+02,3.595885908625064131e-02
5.195398466155384085e+02,7.309867689632726373e-02
5.198399466488829148e+02,4.231532273248494319e-02
5.201400466822274211e+02,4.294302543020150215e-02
5.204401467155718137e+02,2.641626444188885370e-02
5.207402467489162063e+02,7.739585444075521015e-02
5.210403467822607126e+02,6.429504364896056201e-02
5.213404468156052189e+02,6.889669557007861711e-02
5.216405468489496116e+02,8.818991855691399318e-02
5.219406468822940042e+02,7.264611693157632666e-02
5.222407469156385105e+02,7.109756172690957776e-02
5.225408469489830168e+02,7.452393710682508887e-02
5.228409469823274094e+02,3.837863868298820730e-02
5.231410470156718020e+02,5.911184461437898191e-02
5.234411470490163083e+02,3.580643627368983173e-02
5.237412470823608146e+02,4.206336618808266536e-02
5.240413471157052072e+02,5.835469306255577915e-02
5.243414471490495998e+02,8.155759652340711929e-02
5.246415471823941061e+02,1.016123646296728800e-01
5.249416472157386124e+02,3.887187319163808163e-02
5.252417472490830050e+02,6.416940159528163046e-02
5.255418472824273977e+02,5.941103893176148676e-02
5.258419473157719040e+02,7.149980494349306159e-02
5.261420473491164103e+02,7.272851834828356066e-02
5.264421473824608029e+02,6.845334851425786959e-02
5.267422474158051955e+02,4.198536821114418061e-02
5.270423474491497018e+02,6.934574367827753272e-02
5.273424474824942081e+02,7.942146102502260774e-02
5.276425475158386007e+02,5.142915013793195045e-02
5.279426475491829933e+02,1.013816468919184616e-01
5.282427475825274996e+02,5.724080119202724221e-02
5.285428476158720059e+02,4.938190526874773612e-02
5.288429476492163985e+02,6.810605561231955485e-02
5.291430476825607911e+02,5.714536528797454357e-02
5.294431477159052974e+02,3.507168664216797627e-02
5.297432477492496901e+02,6.200929633301710542e-02
5.300433477825940827e+02,9.456306460444741102e-02
5.303434478159385890e+02,1.028155338799051632e-01
5.306435478492830953e+02,5.153921156544701010e-02
5.309436478826274879e+02,8.109996111011463782e-02
5.312437479159718805e+02,6.575875497336794440e-02
5.315438479493163868e+02,6.889885748570866164e-02
5.318439479826608931e+02,8.868076399246890840e-02
5.321440480160052857e+02,8.048623463241669218e-02
5.324441480493496783e+02,6.664191994919604900e-02
5.327442480826941846e+02,4.509057048504889337e-02
5.330443481160386909e+02,4.129501474122308780e-02
5.333444481493830835e+02,6.260266940117747980e-02
5.336445481827274762e+02,7.046291675930831111e-02
5.339446482160719825e+02,7.416091915970685067e-02
5.342447482494164888e+02,7.984290597807119916e-02
5.345448482827608814e+02,8.390045960546567427e-02
5.348449483161052740e+02,1.635165581270622143e-02
5.351450483494497803e+02,8.258561784780127368e-02
5.354451483827942866e+02,4.367065998355991463e-02
5.357452484161386792e+02,8.700296844024896226e-02
5.360453484494830718e+02,7.155563629561721706e-02
5.363454484828275781e+02,7.753426455228339120e-02
5.366455485161720844e+02,5.420403171369164719e-02
5.369456485495164770e+02,7.077420600841273501e-02
5.372457485828608696e+02,2.787470976691781843e-02
5.375458486162053759e+02,8.722081882889254345e-02
5.378459486495498822e+02,5.879517477285737398e-02
5.381460486828942749e+02,1.372553920361050533e-02
5.384461487162386675e+02,8.683113887331689318e-02
5.387462487495831738e+02,9.923038686930395202e-02
5.390463487829276801e+02,4.826488312077113763e-02
5.393464488162720727e+02,9.013334364376177077e-02
5.396465488496164653e+02,5.097481559118255401e-02
5.399466488829609716e+02,2.072939179708507135e-02
5.402467489163054779e+02,5.899093073016051236e-02
5.405468489496498705e+02,7.275957610510787321e-02
5.408469489829942631e+02,6.899502257476049227e-02
5.411470490163387694e+02,6.848219306590699884e-02
5.414471490496832757e+02,7.242400163304457683e-02
5.417472490830276683e+02,7.091103966312597984e-02
5.420473491163720610e+02,6.234260899584068844e-02
5.423474491497165673e+02,5.471825834062454819e-02
5.426475491830609599e+02,6.151143701150896953e-02
5.429476492164053525e+02,5.987462362684777689e-02
5.432477492497498588e+02,6.092929175975350664e-02
5.435478492830943651e+02,4.500738868769889323e-02
5.438479493164387577e+02,5.629232208399077841e-02
5.441480493497831503e+02,6.886552101045993746e-02
5.444481493831276566e+02,7.348519358125077394e-02
5.447482494164721629e+02,6.609108096966156976e-02
5.450483494498165555e+02,6.377232837979376900e-02
5.453484494831609481e+02,7.820740891960552277e-02
5.456485495165054544e+02,8.387968338083724718e-02
5.459486495498499607e+02,8.126281635265088232e-02
5.462487495831943534e+02,3.273295157864775096e-02
5.465488496165387460e+02,5.869194793390666853e-02
5.468489496498832523e+02,8.198105605553382413e-02
5.471490496832277586e+02,7.824281960554306525e-02
5.474491497165721512e+02,8.159698447049817949e-02
5.477492497499165438e+02,7.435268870312951306e-02
5.480493497832610501e+02,5.105879172852580139e-02
5.483494498166055564e+02,9.264366719223575408e-02
5.486495498499499490e+02,4.106242383288657982e-02
5.489496498832943416e+02,8.803015445847961473e-02
5.492497499166388479e+02,6.804726237705351066e-02
5.495498499499833542e+02,3.898041264291450536e-02
5.498499499833277468e+02,6.056801567340892173e-02
5.501500500166721395e+02,9.262288035223986693e-02
5.504501500500166458e+02,5.683542175540540198e-02
5.507502500833611521e+02,4.444596980842692446e-02
5.510503501167055447e+02,6.293572445363761203e-02
5.513504501500499373e+02,5.240249012141998119e-02
5.516505501833944436e+02,4.380339269767154209e-02
5.519506502167389499e+02,7.761649124999674132e-02
5.522507502500833425e+02,8.487846438012780492e-02
5.525508502834277351e+02,5.792860723261428896e-02
5.528509503167722414e+02,7.948284400912800085e-02
5.531510503501167477e+02,6.131592515522010095e-02
5.534511503834611403e+02,6.710719015172907087e-02
5.537512504168055330e+02,7.161345306651012432e-02
5.540513504501500393e+02,9.905393014401275842e-02
5.543514504834945456e+02,7.938121103468662176e-02
5.546515505168388245e+02,4.928846356971468279e-02
5.549516505501833308e+02,7.962691776853011993e-02
5.552517505835278371e+02,6.492508803617767776e-02
5.555518506168722297e+02,6.005907655629978692e-02
5.558519506502166223e+02,5.262739767684463527e-02
5.561520506835611286e+02,6.893266642267717459e-02
5.564521507169056349e+02,6.828937458445363817e-02
5.567522507502500275e+02,6.148143046319914928e-02
5.570523507835944201e+02,4.173408632299962367e-02
5.573524508169389264e+02,3.544444198274076391e-02
5.576525508502834327e+02,7.217732977515779746e-02
5.579526508836278254e+02,7.321038287162688618e-02
5.582527509169722180e+02,1.133364035815737081e-01
5.585528509503167243e+02,6.612700429343049136e-02
5.588529509836612306e+02,9.015407183647906886e-02
5.591530510170056232e+02,9.365388017246228936e-02
5.594531510503500158e+02,6.855157442893801412e-02
5.597532510836945221e+02,7.133092045340358456e-02
5.600533511170390284e+02,6.121890228638561526e-02
5.603534511503834210e+02,1.053387225192259774e-01
5.606535511837278136e+02,3.968553966203013095e-02
5.609536512170723199e+02,6.907878736052872060e-02
5.612537512504168262e+02,9.757057893747511645e-02
5.615538512837612188e+02,6.774980706322650259e-02
5.618539513171056115e+02,5.849882730060639718e-02
5.621540513504501178e+02,7.458827789561725541e-02
5.624541513837946241e+02,8.048231143072345772e-02
5.627542514171390167e+02,8.130221615970247007e-02
5.630543514504834093e+02,7.559590137402472099e-02
5.633544514838279156e+02,8.497341419417253627e-02
5.636545515171724219e+02,8.889304549901812236e-02
5.639546515505168145e+02,4.784767414585408551e-02
5.642547515838612071e+02,6.241267898338121595e-02
5.645548516172057134e+02,8.738839989690090626e-02
5.648549516505502197e+02,7.976990630561961448e-02
5.651550516838946123e+02,7.469131482228619223e-02
5.654551517172390049e+02,8.344957163058887295e-02
5.657552517505835112e+02,8.904262387040111359e-02
5.660553517839280175e+02,5.283703766348897546e-02
5.663554518172724102e+02,4.545639463906044758e-02
5.666555518506168028e+02,4.691783222577067258e-02
5.669556518839613091e+02,1.071599973152376345e-01
5.672557519173058154e+02,4.889179157455662145e-02
5.675558519506500943e+02,6.528150425132989154e-02
5.678559519839946006e+02,6.625536014402319540e-02
5.681560520173391069e+02,9.057668508250729666e-02
5.684561520506834995e+02,3.517849221362770451e-02
5.687562520840278921e+02,6.914785974143400349e-02
5.690563521173723984e+02,9.420817867987610339e-02
5.693564521507169047e+02,9.220447350382432461e-02
5.696565521840612973e+02,7.807766418483953752e-02
5.699566522174056900e+02,6.465646895094173674e-02
5.702567522507501963e+02,1.050116273103726683e-01
5.705568522840947026e+02,3.640060477646227255e-02
5.708569523174390952e+02,8.943972702654028051e-02
5.711570523507834878e+02,7.996293689608105493e-02
5.714571523841279941e+02,8.159835595948153331e-02
5.717572524174725004e+02,7.507092879625228143e-02
5.720573524508168930e+02,7.383437311970190986e-02
5.723574524841612856e+02,8.832143747525206257e-02
5.726575525175057919e+02,4.661857999614856668e-02
5.729576525508502982e+02,4.472112736454603860e-02
5.732577525841946908e+02,7.287281532212350199e-02
5.735578526175390834e+02,7.063724622164063716e-02
5.738579526508835897e+02,7.283681050210133456e-02
5.741580526842280960e+02,1.013405426109775243e-01
5.744581527175724887e+02,5.791287215917651637e-02
5.747582527509168813e+02,8.449151319416646488e-02
5.750583527842613876e+02,7.711907514795707241e-02
5.753584528176058939e+02,1.167252585535911991e-01
5.756585528509502865e+02,4.131307527482129538e-02
5.759586528842946791e+02,5.839837419458313028e-02
5.762587529176391854e+02,6.014333675071682067e-02
5.765588529509836917e+02,9.565073106389222757e-02
5.768589529843280843e+02,5.279875452343246733e-02
5.771590530176724769e+02,1.023133581852993523e-01
5.774591530510169832e+02,1.010729585583697715e-01
5.777592530843614895e+02,8.637826372022394672e-02
5.780593531177058821e+02,7.776767674015300225e-02
5.783594531510502748e+02,3.784966679778693777e-02
5.786595531843947811e+02,7.256822740392905591e-02
5.789596532177392874e+02,4.026274553178722099e-02
5.792597532510836800e+02,6.157352986623726432e-02
5.795598532844280726e+02,7.283689160920456263e-02
5.798599533177725789e+02,6.254521186242203989e-02
5.801600533511169715e+02,8.768546053854137101e-02
5.804601533844613641e+02,6.603148295796737455e-02
5.807602534178058704e+02,3.758797151375917189e-02
5.810603534511503767e+02,4.730203674736210839e-02
5.813604534844947693e+02,4.296753732115970309e-02
5.816605535178391619e+02,6.205858316558562904e-02
5.819606535511836682e+02,9.327933849422487267e-02
5.822607535845281745e+02,7.838198133706851534e-02
5.825608536178725672e+02,7.499564062335691006e-02
5.828609536512169598e+02,4.243518941146769141e-02
5.831610536845614661e+02,1.154624392077049366e-01
5.834611537179059724e+02,6.744922615110769681e-02
5.837612537512503650e+02,1.162870560523409924e-01
5.840613537845947576e+02,5.053367670164189696e-02
5.843614538179392639e+02,5.645747245433115763e-02
5.846615538512837702e+02,1.197389255839642341e-01
5.849616538846281628e+02,4.617611105058331417e-02
5.852617539179725554e+02,7.597940697362198792e-02
5.855618539513170617e+02,6.076949404083501621e-02
5.858619539846615680e+02,5.119267478900472318e-02
5.861620540180059606e+02,1.106088527402717125e-01
5.864621540513503533e+02,4.723000033560927763e-02
5.867622540846948596e+02,8.518570744774850434e-02
5.870623541180393659e+02,8.924667520563336898e-02
5.873624541513837585e+02,4.684684407348641000e-02
5.876625541847281511e+02,2.905985574491304346e-02
5.879626542180726574e+02,3.131209486689962712e-02
5.882627542514171637e+02,5.085280205043983537e-02
5.885628542847615563e+02,7.121639524701177393e-02
5.888629543181059489e+02,7.338963139842005767e-02
5.891630543514504552e+02,6.281660530559173006e-02
5.894631543847949615e+02,6.440721886669570351e-02
5.897632544181393541e+02,8.590918200693387075e-02
5.900633544514837467e+02,8.170525398678354922e-02
5.903634544848282530e+02,7.383031864367796404e-02
5.906635545181727593e+02,5.382801653832647304e-02
5.909636545515171520e+02,8.163002922283418838e-02
5.912637545848615446e+02,6.961307691686802190e-02
5.915638546182060509e+02,5.094159017846580650e-02
5.918639546515505572e+02,5.426889046475106421e-02
5.921640546848949498e+02,9.028738833554800225e-02
5.924641547182393424e+02,1.025288130573138584e-01
5.927642547515838487e+02,5.493250052289087859e-02
5.930643547849282413e+02,2.387065947652584202e-02
5.933644548182726339e+02,7.708541566852174232e-02
5.936645548516171402e+02,4.717414034077466872e-02
5.939646548849616465e+02,7.979175783374643782e-02
5.942647549183060391e+02,5.752419452551696399e-02
5.945648549516504318e+02,1.095360083900161902e-01
5.948649549849949381e+02,6.708878645547070030e-02
5.951650550183394444e+02,8.279993240384489472e-02
5.954651550516838370e+02,4.034003595041049661e-02
5.957652550850282296e+02,8.152649894068657310e-03
5.960653551183727359e+02,6.714165078627568062e-02
5.963654551517172422e+02,6.957002746768585488e-02
5.966655551850616348e+02,7.863168898579081523e-02
5.969656552184060274e+02,5.304359708308940130e-02
5.972657552517505337e+02,3.817639117963353423e-02
5.975658552850950400e+02,3.189580010948553368e-02
5.978659553184394326e+02,7.486028956038362492e-02
5.981660553517838252e+02,7.789427680622354466e-02
5.984661553851283315e+02,4.606350824874050343e-02
5.987662554184728378e+02,5.290743463697283877e-02
5.990663554518172305e+02,4.879311233978331219e-02
5.993664554851616231e+02,2.534061385042910702e-02
5.996665555185061294e+02,6.711427249429328945e-02
5.999666555518506357e+02,7.993874030216974180e-02
6.002667555851950283e+02,5.843714863416928779e-02
6.005668556185394209e+02,3.433969529592659914e-02
6.008669556518839272e+02,5.870698239441358296e-02
6.011670556852284335e+02,8.984543919834281356e-02
6.014671557185728261e+02,1.050379651447523877e-01
6.017672557519172187e+02,6.770394501487822514e-02
6.020673557852617250e+02,4.642464640361569639e-02
6.023674558186062313e+02,2.237273561701114827e-02
6.026675558519506239e+02,3.104562060031166096e-02
6.029676558852950166e+02,6.006601570054625333e-02
6.032677559186395229e+02,6.623783287448059554e-02
6.035678559519840292e+02,6.673342049613760485e-02
6.038679559853284218e+02,5.621851746921511378e-02
6.041680560186728144e+02,3.049042338433854971e-02
6.044681560520173207e+02,2.970190645216913561e-02
6.047682560853618270e+02,6.405303973687592745e-02
6.050683561187062196e+02,4.449009705707010487e-02
6.053684561520506122e+02,8.695244965790650815e-02
6.056685561853951185e+02,3.155115684752554661e-02
6.059686562187395111e+02,9.434443955252114211e-02
6.062687562520839037e+02,4.714502981151524191e-02
6.065688562854284100e+02,6.481061625386493052e-02
6.068689563187729163e+02,6.468137518818799225e-02
6.071690563521173090e+02,5.320871082961052545e-02
6.074691563854617016e+02,1.968936228457460885e-02
6.077692564188062079e+02,5.018070823326815921e-02
6.080693564521507142e+02,9.014686344098880866e-02
6.083694564854951068e+02,3.395029172313440702e-02
6.086695565188394994e+02,2.259193352960642970e-02
6.089696565521840057e+02,5.492407476723309978e-02
6.092697565855285120e+02,5.092070807068999061e-02
6.095698566188729046e+02,3.317800282309327914e-02
6.098699566522172972e+02,4.384926374840810576e-02
6.101700566855618035e+02,4.914451544733284410e-02
6.104701567189063098e+02,5.037349347956463635e-02
6.107702567522507024e+02,6.175085902456312753e-02
6.110703567855950951e+02,7.249256927049549382e-02
6.113704568189396014e+02,6.596425345191163359e-02
6.116705568522841077e+02,6.492071834119031437e-02
6.119706568856285003e+02,9.155113591093409775e-02
6.122707569189728929e+02,7.971642707754282575e-02
6.125708569523173992e+02,0.000000000000000000e+00
6.128709569856617918e+02,5.026998617503983247e-02
6.131710570190062981e+02,2.586300952973238920e-02
6.134711570523506907e+02,4.347165816109411357e-02
6.137712570856951970e+02,7.253583051491120648e-02
6.140713571190395896e+02,5.295019606333479373e-02
6.143714571523840959e+02,4.826530606288838288e-02
6.146715571857284885e+02,8.303131008786904244e-02
6.149716572190729948e+02,2.647473216537550578e-02
6.152717572524173875e+02,5.453204679793187404e-02
6.155718572857618938e+02,6.724119307236690879e-02
6.158719573191062864e+02,5.660603938542137920e-02
6.161720573524507927e+02,3.271482580283471830e-02
6.164721573857951853e+02,5.538562687533007955e-02
6.167722574191396916e+02,7.184354121718962427e-02
6.170723574524840842e+02,6.269429628256714682e-02
6.173724574858285905e+02,6.175881208623987262e-02
6.176725575191729831e+02,6.140932668378900477e-02
6.179726575525174894e+02,5.781928635948486994e-02
6.182727575858618820e+02,3.014503497098946355e-02
6.185728576192063883e+02,4.864272602424022512e-02
6.188729576525507809e+02,6.329577077302431243e-02
6.191730576858952872e+02,0.000000000000000000e+00
6.194731577192396799e+02,6.953028866273996966e-02
6.197732577525841862e+02,6.098870031272592140e-02
6.200733577859285788e+02,3.240985990652910098e-02
6.203734578192730851e+02,3.901946477122574669e-02
6.206735578526174777e+02,4.972243135315607826e-02
6.209736578859619840e+02,6.192053312285841077e-02
6.212737579193063766e+02,4.602367210989335988e-02
6.215738579526508829e+02,7.669644107267181710e-02
6.218739579859952755e+02,6.147087610735758184e-02
6.221740580193397818e+02,3.732874009501747220e-02
6.224741580526841744e+02,4.348816193870115587e-02
6.227742580860286807e+02,5.731486099759958153e-02
6.230743581193730734e+02,6.718206183183796087e-02
6.233744581527175797e+02,6.606605621450056809e-02
6.236745581860619723e+02,5.036489838527052204e-02
6.239746582194064786e+02,5.515757067911426781e-02
6.242747582527508712e+02,5.151642319789810631e-02
