time,magnitude
1.625785049000000000e+09,3.200000000000000178e+00
1.625785185000000000e+09,4.309999999999999609e+00
1.625785261000000000e+09,3.660000000000000142e+00
1.625785403000000000e+09,3.290000000000000036e+00
1.625785575000000000e+09,3.080000000000000071e+00
1.625785863000000000e+09,3.379999999999999893e+00
1.625786038000000000e+09,3.350000000000000089e+00
1.625786505000000000e+09,3.029999999999999805e+00
1.625786529000000000e+09,3.040000000000000036e+00
1.625787220000000000e+09,4.629999999999999893e+00
1.625787881000000000e+09,3.520000000000000018e+00
1.625788063000000000e+09,3.759999999999999787e+00
1.625788733000000000e+09,4.240000000000000213e+00
1.625788998000000000e+09,3.640000000000000124e+00
1.625789121000000000e+09,3.919999999999999929e+00
1.625790466000000000e+09,4.410000000000000142e+00
1.625791877000000000e+09,3.100000000000000089e+00
1.625792347000000000e+09,3.310000000000000053e+00
1.625792949000000000e+09,3.399999999999999911e+00
1.625795160000000000e+09,4.549999999999999822e+00
1.625795929000000000e+09,3.189999999999999947e+00
1.625802495000000000e+09,3.000000000000000000e+00
1.625803382000000000e+09,3.299999999999999822e+00
1.625803438000000000e+09,3.189999999999999947e+00
1.625804433000000000e+09,3.009999999999999787e+00
1.625807058000000000e+09,4.059999999999999609e+00
1.625807435000000000e+09,4.339999999999999858e+00
1.625809435000000000e+09,3.569999999999999840e+00
1.625812939000000000e+09,3.120000000000000107e+00
1.625822029000000000e+09,3.549999999999999822e+00
1.625822177000000000e+09,3.410000000000000142e+00
1.625823497000000000e+09,3.410000000000000142e+00
1.625823917000000000e+09,3.390000000000000124e+00
1.625831336000000000e+09,3.000000000000000000e+00
1.625831358000000000e+09,3.319999999999999840e+00
1.625832905000000000e+09,3.100000000000000089e+00
1.625864977000000000e+09,3.069999999999999840e+00
1.625871590000000000e+09,3.140000000000000124e+00
1.625876313000000000e+09,3.060000000000000053e+00
1.625880061000000000e+09,3.759999999999999787e+00
1.625882253000000000e+09,3.020000000000000018e+00
1.625885325000000000e+09,3.569999999999999840e+00
1.625925912000000000e+09,3.600000000000000089e+00
1.625949749000000000e+09,4.200000000000000178e+00
1.625966868000000000e+09,3.109999999999999876e+00
1.625983744000000000e+09,3.069999999999999840e+00
1.626006942000000000e+09,3.259999999999999787e+00
1.626008375000000000e+09,3.910000000000000142e+00
1.626061414000000000e+09,3.390000000000000124e+00
1.626097469000000000e+09,3.000000000000000000e+00
1.626104015000000000e+09,4.200000000000000178e+00
1.626105974000000000e+09,3.700000000000000178e+00
1.626116266000000000e+09,3.000000000000000000e+00
1.626234374000000000e+09,3.890000000000000124e+00
1.626252211000000000e+09,3.189999999999999947e+00
1.626358709000000000e+09,3.770000000000000018e+00
1.626363126000000000e+09,3.399999999999999911e+00
1.626440081000000000e+09,3.009999999999999787e+00
1.626444771000000000e+09,3.129999999999999893e+00
1.626464660000000000e+09,3.169999999999999929e+00
1.626466153000000000e+09,3.000000000000000000e+00
1.626481974000000000e+09,3.129999999999999893e+00
1.626482694000000000e+09,3.410000000000000142e+00
1.626482735000000000e+09,3.629999999999999893e+00
1.626494274000000000e+09,3.100000000000000089e+00
1.626515350000000000e+09,3.520000000000000018e+00
1.626586570000000000e+09,3.200000000000000178e+00
1.626590772000000000e+09,5.120000000000000107e+00
1.626614650000000000e+09,3.600000000000000089e+00
1.626693805000000000e+09,4.000000000000000000e+00
1.626724690000000000e+09,3.029999999999999805e+00
1.626814202000000000e+09,4.000000000000000000e+00
1.626839411000000000e+09,3.089999999999999858e+00
1.626861930000000000e+09,4.349999999999999645e+00
1.626869058000000000e+09,3.899999999999999911e+00
1.626910418000000000e+09,3.240000000000000213e+00
1.627058245000000000e+09,3.100000000000000089e+00
1.627069669000000000e+09,3.169999999999999929e+00
1.627104886000000000e+09,3.799999999999999822e+00
1.627104995000000000e+09,3.000000000000000000e+00
1.627157202000000000e+09,3.200000000000000178e+00
1.627184336000000000e+09,5.400000000000000355e+00
1.627187157000000000e+09,4.599999999999999645e+00
1.627262512000000000e+09,3.160000000000000142e+00
1.627287678000000000e+09,3.209999999999999964e+00
1.627329716000000000e+09,3.200000000000000178e+00
1.627335611000000000e+09,3.279999999999999805e+00
1.627385680000000000e+09,3.200000000000000178e+00
1.627431842000000000e+09,4.200000000000000178e+00
1.627469469000000000e+09,3.049999999999999822e+00
1.627481660000000000e+09,3.180000000000000160e+00
1.627484333000000000e+09,3.000000000000000000e+00
1.627484851000000000e+09,3.399999999999999911e+00
1.627486084000000000e+09,4.299999999999999822e+00
1.627516223000000000e+09,3.279999999999999805e+00
1.627517284000000000e+09,3.299999999999999822e+00
1.627568609000000000e+09,3.500000000000000000e+00
1.627599880000000000e+09,4.900000000000000355e+00
1.627693169000000000e+09,3.049999999999999822e+00
1.627744556000000000e+09,3.169999999999999929e+00
1.627745960000000000e+09,5.500000000000000000e+00
1.627763424000000000e+09,3.399999999999999911e+00
1.627766352000000000e+09,5.200000000000000178e+00
1.627772121000000000e+09,3.100000000000000089e+00
1.627844659000000000e+09,4.099999999999999645e+00
1.627876245000000000e+09,3.799999999999999822e+00
1.627878173000000000e+09,3.000000000000000000e+00
1.627894225000000000e+09,3.129999999999999893e+00
1.627894459000000000e+09,3.899999999999999911e+00
1.627911948000000000e+09,3.000000000000000000e+00
1.627927855000000000e+09,3.100000000000000089e+00
1.627928934000000000e+09,3.660000000000000142e+00
1.627940999000000000e+09,3.200000000000000178e+00
1.628009880000000000e+09,3.259999999999999787e+00
1.628016900000000000e+09,3.259999999999999787e+00
1.628018110000000000e+09,3.200000000000000178e+00
1.628018443000000000e+09,3.000000000000000000e+00
1.628055075000000000e+09,3.100000000000000089e+00
1.628124394000000000e+09,3.100000000000000089e+00
1.628146290000000000e+09,3.120000000000000107e+00
1.628170387000000000e+09,3.600000000000000089e+00
1.628176903000000000e+09,3.879999999999999893e+00
1.628177462000000000e+09,3.299999999999999822e+00
1.628260665000000000e+09,3.390000000000000124e+00
1.628299036000000000e+09,3.450000000000000178e+00
1.628367234000000000e+09,3.799999999999999822e+00
1.628396229000000000e+09,3.500000000000000000e+00
1.628396250000000000e+09,3.200000000000000178e+00
1.628419200000000000e+09,3.100000000000000089e+00
1.628452964000000000e+09,3.100000000000000089e+00
1.628511880000000000e+09,3.500000000000000000e+00
1.628589996000000000e+09,3.000000000000000000e+00
1.628620461000000000e+09,3.100000000000000089e+00
1.628629932000000000e+09,3.100000000000000089e+00
1.628656470000000000e+09,4.000000000000000000e+00
1.628808516000000000e+09,3.299999999999999822e+00
1.628822021000000000e+09,3.160000000000000142e+00
1.628870517000000000e+09,3.200000000000000178e+00
1.628880724000000000e+09,3.399999999999999911e+00
1.629039381000000000e+09,3.200000000000000178e+00
1.629040500000000000e+09,4.299999999999999822e+00
1.629140378000000000e+09,3.060000000000000053e+00
1.629173993000000000e+09,3.000000000000000000e+00
1.629194986000000000e+09,3.029999999999999805e+00
1.629230549000000000e+09,3.299999999999999822e+00
1.629246518000000000e+09,3.100000000000000089e+00
1.629290034000000000e+09,4.099999999999999645e+00
1.629323114000000000e+09,3.979999999999999982e+00
1.629323422000000000e+09,3.839999999999999858e+00
1.629347386000000000e+09,3.370000000000000107e+00
1.629350633000000000e+09,3.299999999999999822e+00
1.629478828000000000e+09,3.049999999999999822e+00
1.629482493000000000e+09,3.080000000000000071e+00
1.629564545000000000e+09,3.399999999999999911e+00
1.629575686000000000e+09,3.100000000000000089e+00
1.629577321000000000e+09,3.069999999999999840e+00
1.629580855000000000e+09,3.000000000000000000e+00
1.629586600000000000e+09,3.169999999999999929e+00
1.629604251000000000e+09,3.100000000000000089e+00
1.629658972000000000e+09,3.100000000000000089e+00
1.629687524000000000e+09,4.400000000000000355e+00
1.629706842000000000e+09,3.049999999999999822e+00
1.629710273000000000e+09,4.200000000000000178e+00
1.629730643000000000e+09,4.040000000000000036e+00
1.629792965000000000e+09,3.100000000000000089e+00
1.629914464000000000e+09,3.399999999999999911e+00
1.630028845000000000e+09,3.500000000000000000e+00
1.630039664000000000e+09,4.370000000000000107e+00
1.630047899000000000e+09,3.060000000000000053e+00
1.630067691000000000e+09,4.000000000000000000e+00
1.630112182000000000e+09,3.100000000000000089e+00
1.630166102000000000e+09,3.000000000000000000e+00
1.630204275000000000e+09,3.330000000000000071e+00
1.630218184000000000e+09,3.399999999999999911e+00
1.630243411000000000e+09,3.410000000000000142e+00
1.630323077000000000e+09,4.400000000000000355e+00
1.630365102000000000e+09,3.240000000000000213e+00
1.630396871000000000e+09,4.000000000000000000e+00
1.630396884000000000e+09,3.549999999999999822e+00
1.630403407000000000e+09,3.120000000000000107e+00
1.630416803000000000e+09,3.500000000000000000e+00
1.630426196000000000e+09,4.049999999999999822e+00
1.630430469000000000e+09,4.700000000000000178e+00
1.630528504000000000e+09,3.000000000000000000e+00
1.630629779000000000e+09,3.299999999999999822e+00
1.630632709000000000e+09,3.000000000000000000e+00
1.630642808000000000e+09,3.000000000000000000e+00
1.630647675000000000e+09,4.299999999999999822e+00
1.630647860000000000e+09,3.779999999999999805e+00
1.630680952000000000e+09,3.399999999999999911e+00
1.630748306000000000e+09,4.099999999999999645e+00
1.630750747000000000e+09,3.500000000000000000e+00
1.630789045000000000e+09,4.000000000000000000e+00
1.630796892000000000e+09,3.100000000000000089e+00
1.630819665000000000e+09,3.689999999999999947e+00
1.630831333000000000e+09,5.500000000000000000e+00
1.630840063000000000e+09,3.899999999999999911e+00
1.630868699000000000e+09,3.200000000000000178e+00
1.630885162000000000e+09,3.310000000000000053e+00
1.630895475000000000e+09,4.400000000000000355e+00
1.630903116000000000e+09,3.399999999999999911e+00
1.630929442000000000e+09,4.400000000000000355e+00
1.630939955000000000e+09,3.299999999999999822e+00
1.630967664000000000e+09,3.109999999999999876e+00
1.630983937000000000e+09,3.700000000000000178e+00
1.631036346000000000e+09,3.319999999999999840e+00
1.631039998000000000e+09,3.100000000000000089e+00
1.631102728000000000e+09,4.299999999999999822e+00
1.631120491000000000e+09,3.220000000000000195e+00
1.631124011000000000e+09,3.029999999999999805e+00
1.631135872000000000e+09,3.009999999999999787e+00
1.631137329000000000e+09,3.299999999999999822e+00
1.631138525000000000e+09,4.299999999999999822e+00
1.631197674000000000e+09,3.410000000000000142e+00
1.631223716000000000e+09,3.200000000000000178e+00
1.631224676000000000e+09,4.469999999999999751e+00
1.631273675000000000e+09,3.100000000000000089e+00
1.631295470000000000e+09,3.100000000000000089e+00
1.631313041000000000e+09,3.200000000000000178e+00
1.631314995000000000e+09,3.399999999999999911e+00
1.631315186000000000e+09,3.299999999999999822e+00
1.631386348000000000e+09,3.000000000000000000e+00
1.631399822000000000e+09,3.100000000000000089e+00
1.631446001000000000e+09,3.600000000000000089e+00
1.631453408000000000e+09,3.799999999999999822e+00
1.631459931000000000e+09,3.700000000000000178e+00
1.631469957000000000e+09,3.200000000000000178e+00
1.631488821000000000e+09,3.000000000000000000e+00
1.631508312000000000e+09,3.000000000000000000e+00
1.631525235000000000e+09,3.700000000000000178e+00
1.631545175000000000e+09,3.620000000000000107e+00
1.631605132000000000e+09,3.790000000000000036e+00
1.631708984000000000e+09,3.549999999999999822e+00
1.631793826000000000e+09,4.200000000000000178e+00
1.631878968000000000e+09,3.399999999999999911e+00
1.631883118000000000e+09,3.720000000000000195e+00
1.631933914000000000e+09,4.280000000000000249e+00
1.631992831000000000e+09,3.970000000000000195e+00
1.632004021000000000e+09,4.099999999999999645e+00
1.632010154000000000e+09,3.100000000000000089e+00
1.632025095000000000e+09,4.000000000000000000e+00
1.632025334000000000e+09,3.299999999999999822e+00
1.632028017000000000e+09,3.600000000000000089e+00
1.632028740000000000e+09,3.399999999999999911e+00
1.632029997000000000e+09,3.000000000000000000e+00
1.632030229000000000e+09,3.399999999999999911e+00
1.632112907000000000e+09,3.799999999999999822e+00
1.632197982000000000e+09,3.200000000000000178e+00
1.632204775000000000e+09,4.500000000000000000e+00
1.632222956000000000e+09,3.189999999999999947e+00
1.632264090000000000e+09,3.419999999999999929e+00
1.632265052000000000e+09,3.259999999999999787e+00
1.632281810000000000e+09,3.200000000000000178e+00
1.632304665000000000e+09,3.169999999999999929e+00
1.632333571000000000e+09,3.410000000000000142e+00
1.632345478000000000e+09,3.399999999999999911e+00
1.632362021000000000e+09,3.609999999999999876e+00
1.632383526000000000e+09,4.299999999999999822e+00
1.632415627000000000e+09,5.200000000000000178e+00
1.632415669000000000e+09,5.700000000000000178e+00
1.632427998000000000e+09,3.200000000000000178e+00
1.632439226000000000e+09,3.200000000000000178e+00
1.632500386000000000e+09,3.100000000000000089e+00
1.632507495000000000e+09,3.100000000000000089e+00
1.632509816000000000e+09,3.000000000000000000e+00
1.632511137000000000e+09,3.000000000000000000e+00
1.632511695000000000e+09,3.439999999999999947e+00
1.632511705000000000e+09,3.299999999999999822e+00
1.632512586000000000e+09,4.500000000000000000e+00
1.632514899000000000e+09,3.000000000000000000e+00
1.632522822000000000e+09,3.299999999999999822e+00
1.632615465000000000e+09,4.099999999999999645e+00
1.632646290000000000e+09,3.609999999999999876e+00
1.632646649000000000e+09,3.000000000000000000e+00
1.632684211000000000e+09,3.430000000000000160e+00
1.632763240000000000e+09,4.400000000000000355e+00
1.632794155000000000e+09,3.100000000000000089e+00
1.632841932000000000e+09,3.799999999999999822e+00
1.632841958000000000e+09,3.790000000000000036e+00
1.632858078000000000e+09,3.240000000000000213e+00
1.632872866000000000e+09,3.399999999999999911e+00
1.632900128000000000e+09,4.200000000000000178e+00
1.632918795000000000e+09,3.290000000000000036e+00
1.632945771000000000e+09,3.000000000000000000e+00
1.633005903000000000e+09,3.229999999999999982e+00
1.633033981000000000e+09,4.299999999999999822e+00
1.633037265000000000e+09,4.400000000000000355e+00
1.633060016000000000e+09,3.069999999999999840e+00
1.633112261000000000e+09,4.000000000000000000e+00
1.633122109000000000e+09,3.000000000000000000e+00
1.633138940000000000e+09,3.680000000000000160e+00
1.633200897000000000e+09,3.399999999999999911e+00
1.633200943000000000e+09,3.600000000000000089e+00
1.633201065000000000e+09,3.000000000000000000e+00
1.633202546000000000e+09,3.350000000000000089e+00
1.633218462000000000e+09,4.000000000000000000e+00
1.633225158000000000e+09,4.000000000000000000e+00
1.633225690000000000e+09,3.299999999999999822e+00
1.633226289000000000e+09,3.100000000000000089e+00
1.633262520000000000e+09,3.290000000000000036e+00
1.633300130000000000e+09,3.100000000000000089e+00
1.633317510000000000e+09,3.000000000000000000e+00
1.633383200000000000e+09,3.200000000000000178e+00
1.633388868000000000e+09,3.660000000000000142e+00
1.633449278000000000e+09,3.240000000000000213e+00
1.633530327000000000e+09,3.520000000000000018e+00
1.633554366000000000e+09,3.299999999999999822e+00
1.633621751000000000e+09,3.299999999999999822e+00
1.633634223000000000e+09,3.100000000000000089e+00
1.633652029000000000e+09,3.660000000000000142e+00
1.633758171000000000e+09,3.000000000000000000e+00
1.633761513000000000e+09,3.100000000000000089e+00
1.633793146000000000e+09,3.700000000000000178e+00
1.633871834000000000e+09,3.799999999999999822e+00
1.633994087000000000e+09,3.080000000000000071e+00
1.634018352000000000e+09,3.000000000000000000e+00
1.634027317000000000e+09,3.500000000000000000e+00
1.634038145000000000e+09,3.839999999999999858e+00
1.634050578000000000e+09,4.200000000000000178e+00
